latitude,longitude,date,age,gender,time_of_the_day,severity,formatted_date,week_number
40.83088999,-73.82728462,4/28/2018,teen,female,morning,18,4/28/2018,17
40.75937119,-73.82236238,4/28/2018,middle_age,female,morning,8,4/28/2018,17
40.88522184,-73.8995025,4/28/2018,middle_age,male,morning,3,4/28/2018,17
40.80553559,-73.9519957,4/28/2018,any,enby,morning,8,4/28/2018,17
40.75413997,-73.83168856,4/28/2018,middle_age,female,morning,20,4/28/2018,17
40.82299158,-73.89687219,4/28/2018,any,enby,morning,8,4/28/2018,17
40.87051706,-73.86336045,4/28/2018,middle_age,male,morning,3,4/28/2018,17
40.81636615,-73.86762631,4/28/2018,adult,male,morning,3,4/28/2018,17
40.67788674,-73.76134396,4/28/2018,adult,female,morning,8,4/28/2018,17
40.8162383,-73.92343278,4/28/2018,middle_age,female,morning,18,4/28/2018,17
40.70858719,-73.74975318,4/28/2018,young_adult,male,morning,18,4/28/2018,17
40.66416976,-73.91419594,4/28/2018,adult,male,morning,8,4/28/2018,17
40.75943898,-73.86646162,4/28/2018,middle_age,male,morning,8,4/28/2018,17
40.84644271,-73.93492793,4/28/2018,adult,male,morning,18,4/28/2018,17
40.73546607,-73.88127875,4/28/2018,adult,male,morning,17,4/28/2018,17
40.73546607,-73.88127875,4/28/2018,adult,male,morning,8,4/28/2018,17
40.84280311,-73.8970764,4/28/2018,middle_age,male,morning,17,4/28/2018,17
40.66213674,-73.8953439,4/28/2018,adult,female,morning,17,4/28/2018,17
40.76290888,-74.00014223,4/28/2018,adult,male,night,20,4/28/2018,17
40.65726042,-73.92493797,4/28/2018,adult,male,night,8,4/28/2018,17
40.76179205,-73.92498622,4/28/2018,middle_age,female,night,8,4/28/2018,17
40.74835113,-73.87717031,4/28/2018,adult,male,night,8,4/28/2018,17
40.79581483,-73.93710107,4/28/2018,adult,male,night,17,4/28/2018,17
40.70920695,-73.9233357,4/28/2018,adult,male,night,8,4/28/2018,17
40.66171937,-73.87842917,4/28/2018,any,enby,night,8,4/28/2018,17
40.79323954,-73.94652953,4/28/2018,any,female,night,12,4/28/2018,17
40.67521534,-73.79669094,4/28/2018,adult,male,night,9,4/28/2018,17
40.74095063,-73.99212733,4/28/2018,adult,female,night,17,4/28/2018,17
40.60493021,-73.9722893,4/28/2018,adult,male,night,9,4/28/2018,17
40.68048283,-73.94189686,4/28/2018,adult,female,night,9,4/28/2018,17
40.68224296,-73.95589545,4/28/2018,adult,female,night,8,4/28/2018,17
40.6897729,-73.83575262,4/28/2018,adult,male,night,20,4/28/2018,17
40.74347046,-74.005393,4/28/2018,middle_age,female,night,8,4/28/2018,17
40.6115181,-73.99287013,4/28/2018,adult,male,night,21,4/28/2018,17
40.75197561,-73.86377324,4/28/2018,adult,male,night,20,4/28/2018,17
40.63816592,-73.96847422,4/28/2018,young_adult,male,night,17,4/28/2018,17
40.63816592,-73.96847422,4/28/2018,young_adult,male,night,23,4/28/2018,17
40.72135548,-73.98814685,4/28/2018,any,diverse,night,21,4/28/2018,17
40.69548655,-73.82040131,4/28/2018,adult,male,night,17,4/28/2018,17
40.74834576,-73.86269072,4/28/2018,adult,male,night,17,4/28/2018,17
40.63902167,-74.02246352,4/28/2018,young_adult,female,night,8,4/28/2018,17
40.62011499,-73.99794102,4/28/2018,young_adult,male,night,20,4/28/2018,17
40.67743181,-73.9292812,4/28/2018,young_adult,female,night,8,4/28/2018,17
40.62011499,-73.99794102,4/28/2018,young_adult,male,night,11,4/28/2018,17
40.62011499,-73.99794102,4/28/2018,young_adult,male,night,9,4/28/2018,17
40.51594051,-74.21199152,4/28/2018,middle_age,female,night,8,4/28/2018,17
40.7878746,-73.92818165,4/28/2018,any,enby,night,8,4/28/2018,17
40.68112456,-73.95991265,4/28/2018,any,enby,night,8,4/28/2018,17
40.68112456,-73.95991265,4/28/2018,any,enby,night,8,4/28/2018,17
40.83255042,-73.86411779,4/28/2018,adult,female,night,23,4/28/2018,17
40.67881531,-73.95742277,4/28/2018,young_adult,male,night,8,4/28/2018,17
40.66346009,-73.96263022,4/28/2018,middle_age,male,night,18,4/28/2018,17
40.81308866,-73.95797991,4/28/2018,any,enby,night,18,4/28/2018,17
40.75085736,-73.85174241,4/28/2018,adult,male,night,17,4/28/2018,17
40.83088356,-73.85886348,4/28/2018,adult,male,night,8,4/28/2018,17
40.80253953,-73.95493804,4/28/2018,adult,female,night,18,4/28/2018,17
40.804058,-73.95659135,4/28/2018,any,enby,night,12,4/28/2018,17
40.65927341,-73.90418962,4/28/2018,any,enby,night,8,4/28/2018,17
40.68089052,-73.94486737,4/28/2018,adult,male,night,8,4/28/2018,17
40.86940749,-73.87999831,4/28/2018,middle_age,male,night,8,4/28/2018,17
40.86906069,-73.90224226,4/28/2018,adult,male,night,17,4/28/2018,17
40.72214192,-73.95870106,4/28/2018,young_adult,male,night,8,4/28/2018,17
40.64528002,-73.96710153,4/28/2018,middle_age,male,night,18,4/28/2018,17
40.79968302,-73.94411163,4/28/2018,young_adult,male,night,20,4/28/2018,17
40.87914133,-73.86372966,4/28/2018,adult,male,night,8,4/28/2018,17
40.84823569,-73.92269474,4/28/2018,adult,female,night,8,4/28/2018,17
40.61269299,-73.94954112,4/28/2018,adult,male,night,8,4/28/2018,17
40.75664204,-73.98837158,4/28/2018,adult,female,night,20,4/28/2018,17
40.86733747,-73.91681538,4/28/2018,adult,female,night,20,4/28/2018,17
40.81413694,-73.9097722,4/28/2018,adult,male,night,11,4/28/2018,17
40.72339063,-73.89112048,4/28/2018,middle_age,female,night,21,4/28/2018,17
40.87117251,-73.84759086,4/28/2018,any,enby,night,8,4/28/2018,17
40.84698897,-73.86065459,4/29/2018,young_adult,female,morning,8,4/29/2018,17
40.71479017,-73.96299103,4/29/2018,any,male,night,21,4/29/2018,17
40.76606917,-73.9220681,4/29/2018,any,diverse,morning,8,4/29/2018,17
40.70728868,-73.91977073,4/29/2018,any,enby,night,8,4/29/2018,17
40.80540963,-73.85004239,4/29/2018,adult,female,night,21,4/29/2018,17
40.62063841,-73.91933095,4/29/2018,adult,female,night,8,4/29/2018,17
40.74936902,-73.99738122,4/29/2018,old,male,afternoon,8,4/29/2018,17
40.73411917,-73.99710398,4/29/2018,old,male,afternoon,8,4/29/2018,17
40.80022203,-73.93084834,4/29/2018,middle_age,female,morning,8,4/29/2018,17
40.58183635,-74.08661558,4/29/2018,young_adult,male,night,20,4/29/2018,17
40.7187719,-73.90426643,4/29/2018,old,female,night,22,4/29/2018,17
40.66709976,-73.93267694,4/29/2018,adult,male,evening,8,4/29/2018,17
40.54802964,-74.14533124,4/29/2018,middle_age,male,evening,8,4/29/2018,17
40.83582826,-73.83323099,4/29/2018,adult,female,evening,8,4/29/2018,17
40.65950239,-73.94904797,4/29/2018,adult,male,evening,21,4/29/2018,17
40.70317418,-73.88150937,4/29/2018,adult,male,evening,18,4/29/2018,17
40.65972569,-73.93969831,4/29/2018,adult,female,evening,21,4/29/2018,17
40.61641783,-74.07935572,4/29/2018,adult,female,evening,8,4/29/2018,17
40.8720918,-73.90338401,4/29/2018,middle_age,female,evening,22,4/29/2018,17
40.86606295,-73.91929718,4/29/2018,adult,female,night,11,4/29/2018,17
40.64749793,-73.92602283,4/29/2018,adult,female,night,9,4/29/2018,17
40.85248599,-73.9062139,4/29/2018,adult,male,evening,20,4/29/2018,17
40.75189284,-73.96918557,4/29/2018,middle_age,male,evening,21,4/29/2018,17
40.84733761,-73.85404304,4/29/2018,middle_age,male,evening,8,4/29/2018,17
40.76072083,-73.88156944,4/29/2018,young_adult,male,evening,9,4/29/2018,17
40.70803105,-73.93989988,4/29/2018,adult,male,evening,8,4/29/2018,17
40.82101631,-73.90106996,4/29/2018,adult,male,evening,9,4/29/2018,17
40.74637546,-73.87513128,4/29/2018,middle_age,male,night,8,4/29/2018,17
40.62962513,-73.9723403,4/29/2018,middle_age,male,night,8,4/29/2018,17
40.70762623,-73.78787788,4/29/2018,middle_age,male,night,23,4/29/2018,17
40.70782816,-73.78723882,4/29/2018,adult,male,night,20,4/29/2018,17
40.70762623,-73.78787788,4/29/2018,adult,male,night,17,4/29/2018,17
40.73785865,-73.71046195,4/29/2018,young_adult,female,night,9,4/29/2018,17
40.61152038,-73.98748563,4/29/2018,adult,male,night,8,4/29/2018,17
40.57312141,-73.86025402,4/29/2018,adult,male,night,17,4/29/2018,17
40.7911342,-73.84177556,4/29/2018,adult,female,night,3,4/29/2018,17
40.75497666,-73.86701559,4/29/2018,adult,male,night,9,4/29/2018,17
40.67719148,-73.87314455,4/29/2018,adult,male,night,17,4/29/2018,17
40.63636512,-73.91800044,4/29/2018,middle_age,male,night,9,4/29/2018,17
40.61671542,-73.95978924,4/29/2018,young_adult,female,night,23,4/29/2018,17
40.73372033,-73.82521636,4/29/2018,young_adult,male,night,17,4/29/2018,17
40.6135612,-73.94539481,4/29/2018,adult,male,night,9,4/29/2018,17
40.62946744,-73.92605362,4/29/2018,middle_age,male,night,2,4/29/2018,17
40.75579868,-73.86580116,4/29/2018,middle_age,male,night,8,4/29/2018,17
40.68623839,-73.96998032,4/29/2018,any,enby,night,18,4/29/2018,17
40.67714866,-73.92428106,4/29/2018,adult,female,night,9,4/29/2018,17
40.62893864,-74.02882955,4/29/2018,middle_age,male,night,10,4/29/2018,17
40.72066379,-73.988064,4/29/2018,any,female,night,8,4/29/2018,17
40.82071077,-73.89693353,4/29/2018,adult,male,night,2,4/29/2018,17
40.69358742,-73.90278081,4/29/2018,adult,female,night,20,4/29/2018,17
40.65961096,-73.88332761,4/29/2018,middle_age,female,night,18,4/29/2018,17
40.71412438,-73.73308141,4/29/2018,middle_age,male,night,17,4/29/2018,17
40.68610486,-73.97391059,4/29/2018,any,enby,night,9,4/29/2018,17
40.6736478,-73.87052322,4/29/2018,adult,male,night,26,4/29/2018,17
40.72594867,-73.82988728,4/29/2018,adult,male,night,9,4/29/2018,17
40.70823806,-73.81821003,4/29/2018,adult,male,evening,9,4/29/2018,17
40.67617919,-73.87115282,4/29/2018,middle_age,male,evening,12,4/29/2018,17
40.720082,-73.96278968,4/29/2018,adult,male,evening,17,4/29/2018,17
40.63608916,-73.93261815,4/29/2018,young_adult,female,evening,2,4/29/2018,17
40.75664204,-73.98837158,4/29/2018,middle_age,male,evening,18,4/29/2018,17
40.82372287,-73.95384697,4/29/2018,adult,female,evening,8,4/29/2018,17
40.81471478,-73.95404107,4/29/2018,adult,male,evening,20,4/29/2018,17
40.82206907,-73.84716136,4/29/2018,young_adult,male,evening,18,4/29/2018,17
40.64422517,-73.8820861,4/29/2018,middle_age,male,evening,23,4/29/2018,17
40.67906632,-73.91506729,4/29/2018,adult,female,evening,8,4/29/2018,17
40.74022862,-73.94876611,4/29/2018,old,male,evening,9,4/29/2018,17
40.75544301,-73.94342325,4/29/2018,middle_age,female,evening,9,4/29/2018,17
40.86046306,-73.86556105,4/29/2018,adult,male,evening,8,4/29/2018,17
40.88061512,-73.90802212,4/29/2018,any,diverse,evening,9,4/29/2018,17
40.7300981,-74.00321264,4/29/2018,adult,female,afternoon,18,4/29/2018,17
40.56021426,-74.12889993,4/29/2018,middle_age,male,afternoon,2,4/29/2018,17
40.77451857,-73.91581207,4/29/2018,young_adult,female,afternoon,20,4/29/2018,17
40.83942233,-73.90427352,4/29/2018,adult,male,morning,2,4/29/2018,17
40.83487584,-73.93872647,4/29/2018,adult,male,morning,2,4/29/2018,17
40.62289301,-74.02387019,4/29/2018,middle_age,female,morning,8,4/29/2018,17
40.81592018,-73.82539788,4/29/2018,middle_age,female,morning,9,4/29/2018,17
40.68378392,-73.84372489,4/29/2018,young_adult,female,morning,2,4/29/2018,17
40.68556137,-73.97379903,4/29/2018,any,enby,morning,17,4/29/2018,17
40.66964313,-73.94634743,4/29/2018,old,female,night,20,4/29/2018,17
40.82478961,-73.95153377,4/29/2018,adult,male,night,11,4/29/2018,17
40.70102235,-73.93743213,4/29/2018,adult,male,night,16,4/29/2018,17
40.7209772,-73.99483899,4/29/2018,young_adult,male,night,9,4/29/2018,17
40.81636615,-73.86762631,4/29/2018,adult,female,night,17,4/29/2018,17
40.68357505,-73.92148666,4/29/2018,middle_age,female,night,9,4/29/2018,17
40.67310527,-73.90529451,4/29/2018,young_adult,female,night,8,4/29/2018,17
40.57336276,-74.11517116,4/29/2018,any,enby,night,8,4/29/2018,17
40.75482903,-73.82805573,4/29/2018,adult,male,night,17,4/29/2018,17
40.67572775,-73.9214959,4/29/2018,middle_age,female,night,17,4/29/2018,17
40.86354228,-73.89423881,4/29/2018,adult,male,night,2,4/29/2018,17
40.74800695,-73.89255996,4/29/2018,adult,male,night,20,4/29/2018,17
40.79191609,-73.94547966,4/29/2018,middle_age,female,night,2,4/29/2018,17
40.84200666,-73.90959706,4/29/2018,middle_age,female,night,17,4/29/2018,17
40.70164573,-73.9380122,4/29/2018,any,enby,night,3,4/29/2018,17
40.73432415,-73.98549243,4/29/2018,adult,male,night,18,4/29/2018,17
40.66191332,-73.89717528,4/29/2018,any,female,night,8,4/29/2018,17
40.71744026,-73.97963409,4/29/2018,young_adult,female,night,17,4/29/2018,17
40.67081759,-73.93511009,4/29/2018,adult,male,night,8,4/29/2018,17
40.88417411,-73.90036842,4/29/2018,any,diverse,night,2,4/29/2018,17
40.85406924,-73.86670902,4/29/2018,any,enby,night,23,4/29/2018,17
40.83026481,-73.90620547,4/29/2018,young_adult,female,night,18,4/29/2018,17
40.62894497,-73.99714097,4/29/2018,adult,male,night,20,4/29/2018,17
40.8530426,-73.82729939,4/29/2018,adult,female,night,9,4/29/2018,17
40.76442003,-73.98337767,4/29/2018,middle_age,female,night,17,4/29/2018,17
40.62797776,-73.94164716,4/29/2018,any,male,night,9,4/29/2018,17
40.62858811,-74.00419846,4/29/2018,teen,male,evening,8,4/29/2018,17
40.82336998,-73.95009678,4/29/2018,adult,male,evening,9,4/29/2018,17
40.7059072,-73.79968474,4/29/2018,any,enby,evening,20,4/29/2018,17
40.85325,-73.88878242,4/29/2018,middle_age,male,evening,2,4/29/2018,17
40.66274751,-73.95085132,4/29/2018,any,enby,evening,9,4/29/2018,17
40.69783631,-73.7958466,4/29/2018,teen,male,evening,9,4/29/2018,17
40.80962885,-73.94197558,4/29/2018,adult,male,evening,12,4/29/2018,17
40.75889507,-73.98483735,4/29/2018,adult,female,evening,9,4/29/2018,17
40.74479336,-73.99329255,4/29/2018,any,enby,evening,9,4/29/2018,17
40.81988562,-73.901227,4/29/2018,adult,female,evening,18,4/29/2018,17
40.63645723,-74.08737466,4/29/2018,middle_age,male,evening,17,4/29/2018,17
40.65291008,-73.9294946,4/29/2018,middle_age,female,evening,9,4/29/2018,17
40.83124077,-73.91917319,4/29/2018,adult,male,evening,9,4/29/2018,17
40.86667299,-73.86442408,4/29/2018,adult,female,evening,8,4/29/2018,17
40.67345611,-73.76108223,4/29/2018,adult,female,evening,17,4/29/2018,17
40.86118682,-73.90635708,4/29/2018,young_adult,female,evening,8,4/29/2018,17
40.87058038,-73.86824515,4/29/2018,any,enby,evening,3,4/29/2018,17
40.62230148,-74.01611793,4/29/2018,old,female,evening,8,4/29/2018,17
40.65775789,-73.95177405,4/29/2018,any,enby,evening,2,4/29/2018,17
40.70115004,-73.94012608,4/29/2018,any,enby,evening,17,4/29/2018,17
40.81461037,-73.91515081,4/29/2018,any,diverse,evening,18,4/29/2018,17
40.62628491,-73.99046571,4/29/2018,teen,male,evening,20,4/29/2018,17
40.66188472,-73.9630384,4/29/2018,any,enby,evening,17,4/29/2018,17
40.75197561,-73.86377324,4/29/2018,adult,male,evening,9,4/29/2018,17
40.77506196,-73.98794593,4/29/2018,old,male,evening,17,4/29/2018,17
40.81336676,-73.88618659,4/29/2018,adult,female,evening,8,4/29/2018,17
40.60883126,-73.75392674,4/29/2018,any,enby,evening,21,4/29/2018,17
40.83059175,-73.91363443,4/29/2018,adult,male,evening,9,4/29/2018,17
40.84412803,-73.90581365,4/29/2018,adult,male,evening,8,4/29/2018,17
40.67606718,-73.86444383,4/29/2018,middle_age,female,evening,9,4/29/2018,17
40.72127357,-73.99359795,4/29/2018,any,enby,evening,23,4/29/2018,17
40.64005664,-74.07837494,4/29/2018,any,female,evening,17,4/29/2018,17
40.8620444,-73.91139914,4/29/2018,young_adult,male,evening,17,4/29/2018,17
40.63827799,-73.9347634,4/29/2018,adult,female,evening,18,4/29/2018,17
40.80464513,-73.92018798,4/29/2018,any,enby,evening,9,4/29/2018,17
40.74931913,-73.82185864,4/29/2018,young_adult,female,evening,8,4/29/2018,17
40.82798425,-73.93946995,4/29/2018,any,enby,afternoon,9,4/29/2018,17
40.67505484,-73.9388697,4/29/2018,adult,female,afternoon,17,4/29/2018,17
40.67348926,-73.88958328,4/29/2018,any,enby,afternoon,18,4/29/2018,17
40.67446482,-73.94450496,4/29/2018,adult,male,afternoon,8,4/29/2018,17
40.67043193,-73.91983669,4/29/2018,adult,male,afternoon,9,4/29/2018,17
40.65615938,-73.93811573,4/29/2018,young_adult,male,afternoon,17,4/29/2018,17
40.67992475,-73.80586309,4/29/2018,old,male,afternoon,17,4/29/2018,17
40.71652158,-73.98492995,4/29/2018,any,enby,afternoon,8,4/29/2018,17
40.7601542,-73.91804659,4/29/2018,adult,male,afternoon,12,4/29/2018,17
40.82474721,-73.89885313,4/29/2018,young_adult,male,afternoon,12,4/29/2018,17
40.72713821,-73.98419514,4/29/2018,adult,female,afternoon,8,4/29/2018,17
40.69696803,-73.75332737,4/29/2018,middle_age,female,afternoon,20,4/29/2018,17
40.80729586,-73.95422681,4/29/2018,adult,male,afternoon,23,4/29/2018,17
40.86818912,-73.93045588,4/29/2018,middle_age,male,afternoon,23,4/29/2018,17
40.75835937,-73.9599528,4/29/2018,adult,female,afternoon,17,4/29/2018,17
40.63991177,-73.90428228,4/29/2018,adult,female,afternoon,17,4/29/2018,17
40.76068323,-73.9764443,4/29/2018,middle_age,female,afternoon,20,4/29/2018,17
40.74177568,-73.95292216,4/29/2018,any,enby,afternoon,17,4/29/2018,17
40.64189302,-73.91409847,4/29/2018,middle_age,male,afternoon,23,4/29/2018,17
40.64189302,-73.91409847,4/29/2018,middle_age,male,afternoon,21,4/29/2018,17
40.56454084,-74.17945828,4/29/2018,any,enby,afternoon,17,4/29/2018,17
40.66423942,-73.90842501,4/29/2018,adult,female,afternoon,3,4/29/2018,17
40.59614596,-73.7935757,4/29/2018,adult,female,afternoon,8,4/29/2018,17
40.79115187,-73.88437192,4/29/2018,any,male,afternoon,17,4/29/2018,17
40.76549631,-73.86617511,4/29/2018,middle_age,male,afternoon,18,4/29/2018,17
40.82346295,-73.94338348,4/29/2018,middle_age,female,afternoon,8,4/29/2018,17
40.68552055,-73.91309398,4/29/2018,adult,female,afternoon,8,4/29/2018,17
40.63824488,-73.96622944,4/29/2018,adult,female,afternoon,2,4/29/2018,17
40.71749914,-73.90196313,4/29/2018,adult,female,afternoon,23,4/29/2018,17
40.68424481,-73.76057845,4/29/2018,middle_age,female,afternoon,12,4/29/2018,17
40.57220443,-73.99481808,4/29/2018,adult,male,afternoon,17,4/29/2018,17
40.69985248,-73.9838013,4/29/2018,adult,female,afternoon,2,4/29/2018,17
40.85029454,-73.90150716,4/29/2018,any,enby,morning,17,4/29/2018,17
40.65700629,-73.96019024,4/29/2018,teen,female,morning,17,4/29/2018,17
40.64215896,-73.95793621,4/29/2018,adult,male,morning,3,4/29/2018,17
40.67916583,-73.9630144,4/29/2018,adult,female,morning,9,4/29/2018,17
40.56059837,-74.18178699,4/29/2018,old,male,morning,12,4/29/2018,17
40.67493634,-74.00756854,4/29/2018,old,female,morning,8,4/29/2018,17
40.74574163,-73.91818341,4/29/2018,adult,female,morning,8,4/29/2018,17
40.67005407,-73.92117454,4/29/2018,adult,female,morning,10,4/29/2018,17
40.67108471,-73.94760438,4/29/2018,middle_age,female,morning,17,4/29/2018,17
40.64049087,-73.90757481,4/29/2018,adult,male,morning,12,4/29/2018,17
40.67902677,-73.9508285,4/29/2018,any,male,morning,11,4/29/2018,17
40.72007676,-73.91255468,4/29/2018,middle_age,female,morning,18,4/29/2018,17
40.81902561,-73.90671989,4/29/2018,young_adult,female,morning,9,4/29/2018,17
40.59612123,-73.79976564,4/29/2018,teen,female,morning,9,4/29/2018,17
40.83138857,-73.93123513,4/29/2018,adult,female,morning,8,4/29/2018,17
40.70227951,-73.91596461,4/29/2018,adult,male,morning,12,4/29/2018,17
40.84695363,-73.85211016,4/29/2018,middle_age,female,morning,8,4/29/2018,17
40.82869107,-73.90835406,4/29/2018,adult,female,morning,2,4/29/2018,17
40.80012003,-73.96703585,4/29/2018,middle_age,female,morning,12,4/29/2018,17
40.83123865,-73.94322871,4/29/2018,young_adult,male,morning,23,4/29/2018,17
40.68147569,-73.89451314,4/29/2018,adult,female,morning,10,4/29/2018,17
40.82460237,-73.95011392,4/29/2018,any,female,morning,8,4/29/2018,17
40.65956039,-73.91301606,4/29/2018,adult,male,morning,21,4/29/2018,17
40.82847902,-73.88058162,4/29/2018,middle_age,male,morning,20,4/29/2018,17
40.83061152,-73.90728181,4/29/2018,adult,female,morning,17,4/29/2018,17
40.71043652,-73.75198981,4/29/2018,adult,female,morning,8,4/29/2018,17
40.63385483,-73.91584901,4/29/2018,any,enby,morning,11,4/29/2018,17
40.86170185,-73.90188071,4/29/2018,any,enby,morning,8,4/29/2018,17
40.75185798,-73.98867198,4/29/2018,any,enby,morning,8,4/29/2018,17
40.65368426,-73.95781001,4/29/2018,young_adult,male,morning,9,4/29/2018,17
40.68912891,-73.82892469,4/29/2018,young_adult,male,morning,23,4/29/2018,17
40.85886528,-73.90360567,4/29/2018,middle_age,male,morning,12,4/29/2018,17
